Non-trivial	Trivial
0.014625618	0.04822231
0.032682653	0.073380099
0.017599746	0.040401124
0.012587507	0.568241452
0.033108002	0.072507133
0.02859318	0.055500986
0.025228332	0.798998377
0.072942825	0.165240397
0.024800858	0.071025204
0.013722104	0.068189564
0.057963739	0.300958862
0.022972265	0.097571837
0.020117335	0.543757392
0.036653928	0.127721486
0.058930509	0.143341164
0.037101841	0.178267559
0.043286804	0.395497136
0.029392186	0.090639121
0.04655827	0.508811931
0.051396744	0.143781899
0.631863083	0.019874731
0.180211068	0.019884296
0.058457781	0.016942693
0.182546016	0.011961523
0.057152045	0.035719903
0.047294333	0.019973819
0.579292677	0.027748868
0.109082522	0.046845844
0.078277216	0.021844219
0.057951363	0.014548851
0.062727207	0.123986687
0.078241526	0.018363045
0.014987149	0.013701016
0.832992054	0.030239859
0.362533753	0.049784134
0.017893708	0.036152385
0.059750891	0.043708068
0.019769368	0.041025029
0.011905449	0.043159995
0.705499967	0.093183
0.034040331	0.187083116
0.036176638	0.0687874
0.01370579	0.140096236
0.013521337	0.08821402
0.162991167	0.106344258
0.030909002	0.413835549
0.863944685	0.133345065
0.07412055	0.070616603
0.047600234	0.059510354
0.052922123	0.08022073
0.058947261	0.058651829
0.071682718	0.017298906
0.054563575	0.406308561
0.06449992	0.258172023
0.07941125	0.019021395
0.077055237	0.032512609
0.075901014	0.018337414
0.535789917	0.013438764
0.012101591	0.554462542
0.00996641	0.047290392
0.015516944	0.038367558
0.316924689	0.017112923
0.553499422	0.041323353
0.241802178	0.128521059
0.020352355	0.053617395
0.019876127	0.564083923
0.020531495	0.061490969
0.106071454	0.060435458
0.135027227	0.053974421
0.072713056	0.031738543
0.496373379	0.064116744
0.106188839	0.087901443
0.328522612	0.070527268
0.336049439	0.074952801
0.108450468	0.090601361
0.964618868	0.03781661
0.851604886	0.659114381
0.077342762	0.012951706
0.076984106	0.018689751
0.157103104	0.023894789
0.071936177	0.545476318
0.443587955	0.433093191
0.14238579	0.200731181
0.501807841	0.019702189
0.1069114	0.022597468
0.276736648	0.019620481
0.541774551	0.078251492
0.028571491	0.136487843
0.30520663	0.059241537
0.491547719	0.371103598
0.019266263	0.099202053
0.55994147	0.203565195
0.103720566	0.862867935
0.361957516	0.365377493
0.482293807	0.109770043
0.027831866	0.771082093
0.093118915	0.875289759
0.444061933	0.824552202
0.028380225	0.065530344
0.817862643	0.026012376
0.514338594	0.15162759
0.244790745	0.08162539
0.242388291	0.445249137
0.122330461	0.141038782
0.100947393	0.394570656
0.032504388	0.120194998
0.280558785	0.173268009
0.47203406	0.52987877
0.110034728	0.023654605
0.170730075	0.307242355
0.290498192	0.280270179
0.102813989	0.033940525
0.397426156	0.361064926
0.191860371	0.10289928
0.347251766	0.270506013
0.334160091	0.366934316
0.126806904	0.033679523
0.501262732	0.074488936
0.30144081	0.72547643
0.170187841	0.026000873
0.572259205	0.519975194
0.332886483	0.561118502
0.27140732	0.228053381
0.67694129	0.267904869
0.097114505	0.103880273
0.231083767	0.074494062
0.171786102	0.0256566
0	0.61360518
0.161328525	0.224042138
0.129003778	0
0.073340546	0.221544395
0.113702852	0.084702151
0.051965292	0.112358246
0.205566598	0.231504672
0.279311804	0.056175153
0.147917573	0.232549556
0.028130266	0.194993261
0.81317662	0
0.36817492	0.313354305
0.264290715	0.123605717
0.039159266	0.423978997
0.322943825	0.330164466
0.074170492	0.129713354
0.766659541	0.382662396
0.268150418	0.32073557
0.076813154	0.232753169
0.349447891	0.681118577
0.316669917	0.11611105
0.058807311	0.221001698
0	0.164145814
0.103851015	0
0.484450678	0.079024684
0.840211418	0.112046982
0.483984076	0.061011725
0.021970805	0.090867865
0.277035798	0.091211325
0.924667972	0.366398059
0.150489479	0.15796991
0.585635654	0.091641369
0.078401352	0.023643352
0.483190884	0.540257151
0.19732096	0.663128499
0.857290995	0.196272452
0.437719394	0.032205908
0.844914943	0.264415943
0.251486251	0.054314943
0.151409182	0.063146941
0.829784907	0.261811736
0.262769148	0.060901886
0.085851297	0.3300003
0.252846179	0
0.057679778	0
0.167001758	0.051910098
0.308231637	0
0.544416525	0.103335888
0.581340289	0.37748674
0.422794188	0.604391149
0.478359848	0.41917062
0.274015104	0.02396912
0.119649045	0.150716177
0.276152723	0.863213645
0.820340354	0.134548801
0.225885575	0.790790096
0.132820602	0.077560321
0.07417193	0.427655095
0.093632209	0.852775437
0.080486216	0.192984764
0.489535611	0.921499946
0.121189489	0.79846637
0.271820792	0.226443857
0.095114022	0.216481454
0.69247386	0.101289757
0.151055715	0.6338375
0.117487799	0.156591694
0.095312414	0.079616768
0.127230377	0.22129152
0.144280764	0.058524922
0.031431859	0.151516063
0.104448378	0.213851803
0.130743238	0.665169004
0.279447441	0.60825448
0.822579294	0.193467758
0.208236388	0.285103813
0.220850835	0.195726942
0.326433622	0.962456958
0	0.079789998
0.063248689	0.193166684
0.112805401	0.237835552
0.716360266	0.186799045
0.396721971	0.111480967
0.713450643	0.062389129
0.835574774	0.087454145
0.43209254	0.058997164
0.999722476	0.506393645
0.226312112	0.11100166
0.618557265	0.245539646
0.288364386	0.08048467
0.549355695	0.686723089
0.863684038	0.110252162
0.483581854	0.10547473
0.220792517	0.092385053
0.09176605	0.792860608
0.117695567	0.090675067
0.310845859	0.97846467
0.755361706	0.114784597
0.066077242	0.021671301
0.294753492	0.089503402
0.280694672	0.979782496
0.704022342	0.08793964
0.109507746	0.201644032
0.242337599	0.192895742
0.075960019	0.133505918
0.473413365	0.264999087
0.409344919	0
0.267153458	0.212078677
0.441921188	0.084133198
0.09276451	0.573532512
0.13435867	0.452271937
0.692013196	0
0.478838951	0.246374228
0.087350925	0.592415435
0.242421293	0.156008675
0.171634526	0.685080182
0.20796574	0.174480184
0.009466367	0.326925226
0.464554425	0.868839413
0.410248371	0.441293033
0.429339244	0.17502063
0.22929974	0.080374455
0.009685886	0.124176296
0.131145335	0.224000628
0.150304088	0.626659473
0.822148633	0.087275726
0.711676743	0.231620201
0.206484176	0.277444605
0.847573294	0.573291077
0.070825333	0.08716101
0.284965285	0.167359109
0	0.111309487
0.088704165	0.500600586
0.035409197	0.316102673
0.201959854	0.247212935
0.37508907	0.391048159
0.267691816	0.06649402
0.225291712	0.158505042
0	0.759621131
0.197547354	0.353307756
0.268872417	0.047769198
0.166123245	0.233903329
0.16708364	0.232125701
0.481484239	0.198005756
0.023458369	0.013660631
0.083085187	0.462398944
0.17982141	0.536947457
0.326185226	0.460086121
0.290985546	0.210129695
0.239438227	0.009816742
0.13847052	0.115438571
0.049130114	0.152070763
0.07912335	0.558761856
0.10358943	0.767219262
0.089078822	0.386462775
0.065783967	0.578892964
0.739528485	0.076860898
0.184395174	0.267103358
0.04829623	0
0.151419808	0.108753729
0.111991269	0.053305818
0.199283939	0.278818258
0.299882302	0
0.329901604	0.408458031
0.020843897	0.157755982
0.182574956	0.17158678
0.29944464	0
0.169356708	0.163894251
0.244376334	0.245712626
0.079502195	0.751945482
0.104003903	0.189358991
0.235295375	0.103494365
0.085390008	0.744598663
0.119272701	0.01734423
0.101988669	0.059798488
0.237245166	0.096879478
0.767977153	0.23746521
0.105667294	0.207928525
0.082594333	0.123511882
0.486408407	0.109794987
0.207980741	0.04461423
0.104008216	0.069275271
0.058664486	0.092549031
0.087178473	0.085481719
0.348526375	0.043145241
0.132245241	0.825935044
0.353470983	0.267701256
0.108229825	0.049726807
0.188316132	0.149483435
0.221682906	0.106329629
0.332138419	0.166677378
0.180533158	0.361264913
0.444491157	0.314349364
0.157379627	0.008802866
0.611893198	0.179379584
0.133724054	0.245288021
0.380095371	0.171578591
0.164236648	0.245957124
0.101351177	0.052789003
0.233323457	0.108662394
0.449958559	0.254534872
0.072101379	0.056247546
0.129661896	0.084818805
0.046077917	0.063755655
0.306883023	0.130838758
0.260408697	0.792590541
0.082466135	0.10865808
0.206324413	0.079398901
0.085635654	0.498158357
0.654059345	0.124276446
0.079132476	0.061493657
0.113104239	0.041639368
0.066077242	0.086072615
0.067687941	0.291646307
0.139747566	0.077452982
0.261451723	0.408521171
0.317166084	0.131372327
0.174646595	0.129907902
0.127526465	0.313519471
0.094556162	0.277824262
0.245547809	0.169246514
0.045174465	0.391961698
0.072094253	0.844894111
0.132065226	0.156761236
0.261864258	0.566247521
0.09856369	0.117638866
0.03491003	0.349559578
0.101414808	0.230851198
0.145790142	0.059731158
0.038149305	0.17434415
0.040733712	0.457887202
0.41649834	0.048425673
0.24027036	0.073266821
0.043789035	0.074230747
0.03682738	0.322346718
0.042069513	0.304256428
0.069422276	0.058893451
0.079797658	0.156760111
0.70434737	0.056440907
0.055217318	0.816475203
0.20094108	0.060109627
0.05720755	0.105558626
0.051859971	0.053689038
0.079444315	0.060420642
0.151339364	0.148166171
0.043929547	0.114348801
0.034007703	0.21960654
0.051086217	0.106305561
0.133590293	0.079587135
0.082813227	0.098812206
0.069889816	0.27774768
0.218298868	0.032282552
0.20282774	0.801653409
0.208678425	0.067435378
0.081377355	0.100572767
0.239215583	0.320967189
0.074430514	0.077359209
0.052610222	0.034363943
0.037427744	0.07308265
0.479742716	0.403873584
0.066586035	0.030151963
0.057421881	0.031620451
0.263329946	0.38844364
0.138050172	0.164694824
0.057525077	0.036549859
0.225693871	0.025601149
0.659782957	0.031026241
0.680132186	0.058330874
0.224209308	0.059214281
0.591911125	0.638298604
0.182309496	0.025150725
0.319975385	0.177398406
0.212130969	0.043210132
0.062238853	0.052414348
0.071180113	0.072233753
0.065821657	0.130204288
0.034125026	0.042179564
0.229101036	0.03674647
0.105913753	0.040923003
0.085339504	0.110956962
0.067494612	0.059008605
0.521540893	0.046727753
0.060971683	0.237804669
0.03508442	0.182630826
0.056183651	0.259936459
0.066237693	0.080392085
0.177886558	0.211660136
0.046406445	0.073261507
0.110496017	0.050159539
0.269805621	0.109227096
0.30562204	0.479384648
0.048892656	0.048197929
0.66129621	0.05196955
0.085991622	0.297373037
0.112946225	0.150425668
0.137223226	0.051804759
