Non-trivial	Trivial
0.058227	0.045038
0.09629	0.068545
0.059223	0.044478
0.084281	0.049369
0.06527	0.03063
0.108833	0.071448
0.081459	0.043583
0.097475	0.073082
0.024935	0.045619
0.075303	0.130332
0.242725	0.095245
0.369084	0.067961
0.192523	0.104735
0.208789	0.117781
0.221571	0.093893
0.086376	0.047917
0.058044	0.077698
0.155071	0.370393
0.070626	0.156329
1.1403	0.054273
0.059777	0.035692
0.114246	0.042437
0.059824	0.052123
1.791475	0.30981
0	0.019253
2.356377	0.343834
0.087187	0.114141
0.245024	0.145691
0.149019	0.225608
5.594434	2.869572
1.137014	0.604912
0.043743	0.02477
0.193832	0.061645
0.052611	0.04312
0.125863	0.10514
0.276953	0.06851
0.076325	0.067916
0.107715	0.091435
0.104997	0.060746
0.192469	0.119611
0.139366	0.234972
0.061354	0.092026
0.024764	0.286438
0.118094	0.137622
0.209941	0.061257
0.203321	0.109509
0.179588	0.258369
0.505329	0.194152
0.083834	0.036185
0.432357	0.188207
0.482494	0.372826
0.193346	0.135369
0.118847	0.514742
0.087947	0.042864
0.228127	0.345079
0.163071	0.136109
0.436564	0.299301
1.131968	0.584706
0.031518	0.030204
0.057739	0.048226
0	0.04171
0.069424	0.053107
0.80748	0.692072
0.169264	0.05598
0.051205	0.160964
0.259487	0.063878
0.238745	0.111822
0.175172	0.084648
0.10618	0.058639
0.219125	0.053267
0.099145	0.104092
0.25594	0.121379
0.12658	0.043805
0.238798	0.058787
0.140175	0.058982
0.018256	0.029139
0.482384	0.356094
0.588516	0.482226
0.112808	0.114354
0.395644	0.135422
0.62516	1.431032
0.071671	0.056701
1.717354	0.588568
0.047541	0.054794
0.02689	0.113284
0.608393	0.166239
0.025447	0.022066
0.092694	0.045695
0.349232	0.059274
0.06077	0.044677
0.347967	0.087862
0.250864	0.070145
0	0
0.165717	0.07184
0.331005	0.194429
0.051173	0.024149
0.147913	0.142546
0.049747	0.055995
0.215985	0.187177
0.134065	0.056253
0.580663	0.400519
0.066657	0.063474
0.069637	0.040478
0.44747	0.221766
0.760069	0.494695
0.06897	0.028616
0	0
0.064842	0.082099
0.157135	0.134112
0.11512	0.218816
2.590712	0.493865
1.421237	0.071967
0.952505	0.99866
0.091225	0.085376
1.497663	0.115083
0.743254	0.145346
0.021121	0.057418
0	0.020301
0.126577	0.106071
0.024191	0.03904
0.125547	0.116108
0.647237	0.412006
0.139862	0.052477
0.159224	0.142618
0.126204	0.077391
0.104037	0.059304
0.041754	0.038374
0.137296	0.063245
0.31942	0.146564
0.121277	0.163078
0.168797	0.11296
0.109427	0.081851
0.103532	0.286989
0.172262	0.233082
0.178149	0.087789
0.08371	0.053449
0.089619	0.089973
0	0.403871
1.240718	0.159287
0.081388	0.054381
0.270779	0.232116
0.080905	0.072875
0.214605	0.113931
0.094752	0.161127
4.27528	5.70105
0.243794	0.143553
0.398749	0.308066
0.209282	0.128506
0.512909	0.518392
0.087643	0.089893
0.35399	0.25642
0.17267	0.068301
0.370413	0.195888
0.084615	0.079464
1.767508	1.631605
0.466157	0.138232
0.097551	0.114342
0.238719	0.10493
0.185423	0.122995
18.1683	0
0.531699	1.177166
0.157856	0.13163
0.320777	0.133708
0.098906	0.232506
0.159985	0.122825
0.117193	0.084634
0.082439	0.04845
0.125404	0.210134
0.103612	0.045193
5.984039	0.972844
2.516693	1.700946
1.614902	2.83438
0.108222	0.153722
0.299331	0.502433
0	0.045449
0.375466	0.138792
0.099116	0.080117
0.112552	0.058943
0.160547	0.084763
2.084012	2.064824
0.001088	0.037695
0.141399	0.086098
0.129319	0.058981
0.086868	0.058523
0	0
0.348773	0.105075
0.064124	0.039204
0.124349	0.046173
0.158598	0.032439
0.938673	0.030401
0.599675	0.203437
0.181313	0.110866
0.38726	0.048774
0.372752	0.16636
0.105605	0.071811
3.16825	2.582614
1.344571	1.572672
2.051736	1.791294
0.688503	0.316996
0.0682	0.409283
0.119083	0.063565
0.098369	0.056762
0.075837	0.041738
0.301395	0.276291
0.061498	0.00612
0.506633	0.132767
0.051772	0.041583
1.088612	0.626112
0.098686	0.046437
0.08796	0.080118
0.97764	0.063669
2.049128	0.050389
0.077346	0.087502
0.077675	0.154925
1.256906	0.1397
0.059908	0.036372
0.03188	0.04868
0.202129	0.036696
0.124888	0.061246
0.116423	0.105174
0.156301	0.100852
0.389616	0.265195
0.106631	0.181806
2.20215	1.251524
1.09501	0.709272
0.116794	0.068341
0.207537	0.059788
0.086848	0.059832
0.012583	0.064632
0.323191	0.155827
0.039636	0.040616
0.383285	0.036444
2.933904	0.524367
0.24804	0.236434
0.13867	0.088635
0.044147	0.094893
1.169648	1.232172
0.098665	0.082629
0.160766	0.054691
0.392177	0.166469
0.083426	0.09472
0	0.065041
0.055693	0.056164
0.180742	0.089749
0.150122	0.034304
0.192837	0.17995
0.239846	0.111595
0	1.420943
0.020071	0.065999
0.452838	0.310023
0.228573	0.173135
0.131278	0.067959
0.149171	0.068183
0.315076	0.10223
0.136276	0.087819
0.139676	0.048842
0.451108	0.233606
0.073809	0.059555
0.134411	0.044862
0.116588	0.050382
0.032058	0.041605
0.015305	0.027051
0.071874	0.052146
0.067592	0.030379
0.075447	0.037144
0.034243	0.033242
0.131889	0.089968
0.312554	0.321012
0.072564	0.057539
0.040254	0.060226
0.060209	0.048508
0.00606	0.040328
0.249502	0.038389
2.019255	0.051566
0.12375	0.033204
0.051643	0.037431
0.097992	0.066584
5.215468	9.012217
0.082126	0.033002
0.042637	0.022172
0.135608	0.05006
0.465708	0.05799
0.076222	0.067419
0.027353	0.167281
0.18294	0.037861
0.094476	0.102146
0.200016	0.059931
0.353317	0.061302
0.79264	2.629044
0.038464	0.044732
0.092062	0.074948
3.82636	6.712617
0.075972	0.071765
0.039346	0.062176
0.037651	0.040582
0.101124	0.108096
0	0
0.58382	0.086413
17.97675	1.043948
1.556036	0.176965
0.220269	0.099283
0.079221	0.061643
0.044088	0.029784
1.126064	0.071958
0.179904	0.107377
0.213473	0.040253
8.254319	7.036093
0.110375	0.074691
0.157321	0.04344
0.833698	0.046647
0.524486	0.197918
0.099032	0.034568
0.149136	0.045769
0.092861	0.060416
0.236107	0.882752
0.046078	0.090981
1.977926	0.053484
0.063055	0.082889
0.134306	0.032748
0.084172	0.054807
0.048324	0.053932
0.126416	0.073913
0.094862	0.630517
0.187929	0.095536
0.76446	1.682453
0.365141	0.033384
0.111097	0.030963
0.200997	0.055582
0.060336	0.047346
0.035874	0.070207
0.03258	0.040299
0.041284	0.055747
0.707771	0.048448
0.335962	0.070066
4.330735	2.788195
