Non-trivial	Trivial
0.150911	0.114125
0.32854	0.593117
0.125122	0.141409
1.804056	0.895939
0.113918	0.124634
0.592785	0.302095
0.083999	0.09036
0.1711	0.120364
0.074101	0.063079
0.101157	0.098058
0.164784	0.096895
0.346602	0.132366
0.030641	0.039119
0.024493	0.023816
0.131369	0.063092
0.018644	0.031246
0.074045	0.051635
0.397798	0.174503
0.045893	0.09034
0.119137	0.094701
0.295741	0.055122
0.09339	0.066644
0.263922	0.055614
1.317161	0.440135
0.078184	0.048863
0.270491	0.363744
0.170654	0.028505
0.064981	0.038406
0.281949	0.160473
0.081264	0.054843
0.040366	0.042374
0.158026	0.113905
0.253421	0.114416
0.166887	0.048073
0.062794	0.08765
0.02111	0.03286
0.102628	0.061736
0.090613	0.046599
0.050898	0.090904
0.092659	0.08454
1.333745	0.822132
0.051891	0.033137
0.451373	0.203394
0.659333	0.116902
0.283908	0.032963
0.09061	0.090664
0.495985	0.655923
6.374282	0.379759
9.478382	5.689227
0.273648	0.372158
1.761476	1.415265
2.800702	4.910639
0.043784	0.035651
0.063353	0.129276
0.100894	0.103977
0.202325	0.020384
0.127244	0.106375
0.136401	0.093937
0.05474	0.053199
0.120432	0.093194
0.055014	0.133114
0.165131	0.139642
0.138526	0.060179
0.202829	0.093337
0.076083	0.039619
0.181033	0.093654
0.736199	0.500385
0.055046	0.091069
0.132552	0.080516
0.05522	0.070134
0.04031	0.065798
0.118223	0.070085
1.540247	0.09456
0.08391	0.13669
0.396507	0.164869
0.081292	0.099575
0.230605	0.140965
0.153111	0.037124
1.338461	0.080926
0.609033	0.407328
0.422628	0.435144
0.066717	0.036077
0.021218	0.0234
0.03648	0.025765
0.105514	0.073511
0.340536	0.189931
0.047447	0.051107
0.039519	0.074612
0.13141	0.069539
0.190864	0.086925
0.20889	0.089706
0.422708	0.226721
0.432733	0.185504
0.134977	0.169749
0.462407	0.554828
0.046124	0.02611
0.28615	0.079081
0.096741	0.11552
0.126851	0.08582
0.087549	0.033628
1.835383	2.153497
0.541175	0.278814
0.055315	0.05518
