Non-trivial	Trivial
2.251815	1.559978
0.105214	0.096257
0.39597	0.370388
0.514245	0.401056
0.095106	0.081402
0.015516	0.019704
0.156726	0.084661
0.035702	0.056194
0.262271	0.243025
1.091609	1.134845
0.083982	0.091061
0.134918	0.121034
0.12138	0.091198
0.049461	0.054521
0.03713	0.05735
0.074645	0.076716
0.075862	0.114276
0.26629	0.159764
0.294509	0.231233
0.051964	0.067209
0.319746	0.216693
0.217721	0.153915
0.144161	0.08606
0.051038	0.052776
0.14983	0.168056
0.998781	0.866792
0.347973	0.237215
0.136735	0.081159
1.037125	0.75318
0.088519	0.096337
0.149696	0.123503
0.132755	0.115788
6.690964	3.737104
0.109202	0.106574
1.544857	1.075579
0.317942	0.239533
0.505233	0.339923
0.270529	0.146409
0.877948	0.881244
0.344635	0.233531
1.913234	1.256031
0.201362	0.14821
1.810267	0.783054
0.174343	0.142972
0.166686	0.129351
0.164699	0.111456
0.053802	0.05359
27.77982	0
2.694226	2.249707
0.169935	0.183427
0.252648	0.205008
0.169171	0.134229
0.144866	0.145273
0.358461	0.26222
0.162168	0.099448
0.123538	0.132102
0.103941	0.069058
7.434128	2.885011
3.608949	3.006911
6.232743	4.78169
0.122478	0.173416
0.44858	0.500172
0.057242	0.080414
0.174136	0.146495
0.077815	0.113375
0.05323	0.064638
0.148632	0.11661
3.189287	3.524083
0.0211	0.049257
0.154172	0.128677
0.08065	0.075285
0.102638	0.071122
9.967641	4.6875
0.112596	0.167212
0.035441	0.066064
0.058053	0.061429
0.030076	0.046711
0.029378	0.040943
0.265859	0.160774
0.283202	0.267669
0.067535	0.077471
0.108964	0.090674
0.085007	0.109591
5.108551	3.602262
2.446098	1.836846
3.823639	2.746264
0.897153	0.54987
0.519355	0.551806
0.140519	0.098271
0.136669	0.104957
0.133469	0.082191
1.147586	0.82356
0.009123	0.02064
0.439354	0.214639
0.075931	0.072143
0.678335	1.024188
0.063615	0.091479
0.093111	0.113891
0.094729	0.121964
0.241677	0.239147
0.147478	0.121817
0.169855	0.069043
0.547249	0.482738
0.020251	0.048381
0.029055	0.061593
0.069529	0.075329
0.137789	0.131031
0.285395	0.220461
0.167935	0.166971
0.534833	0.335109
0.405928	0.329284
7.342658	4.042174
1.60955	1.068
0.196325	0.152079
0.066312	0.103914
0.151833	0.113742
0.049245	0.047766
0.358319	0.268602
0.16932	0.105121
0.069561	0.075895
0.267648	0.296427
0.131716	0.146747
0.122274	0.13067
0.1273	0.146402
2.808619	3.56967
0.135416	0.109484
0.106406	0.097432
0.110532	0.144585
0.052627	0.06704
0.095483	0.101439
0.149797	0.103612
0.214675	0.160163
0.041596	0.034654
0.328225	0.206512
0.246855	0.232001
10.45954	3.491161
0.063522	0.075521
0.361618	0.295981
0.235247	0.340218
0.124822	0.081373
0.095655	0.077871
0.129103	0.143121
0.058868	0.062484
0.05128	0.067113
0.124565	0.128473
0.027721	0.056521
0.048572	0.037725
0.029484	0.049868
0.04805	0.041693
0.007434	0.036436
0.016715	0.038092
0.035123	0.047417
0.035752	0.04081
0.025576	0.044462
0.073382	0.058539
0.320423	0.62955
0.067557	0.061484
