Non-trivial	Trivial
0.632695	1.095473
1.299431	0.478
0.488218	0.233602
4.213688	8.08225
0.50508	0.424657
0.395604	0.20578
1.162006	3.420902
0.161877	0.061048
0.419973	0.397121
0.062341	0.022289
1.744899	0
0.701906	0.473456
0.218874	0.170387
0.16688	0.103575
0.088579	0.103816
8.268367	7.384923
1.453463	2.907326
0.244227	0.696204
1.805389	0.865564
0.214633	0.215529
1.385021	0.752003
1.3356	1.140215
0.645292	0.324872
0.776827	0.478621
0.692545	0.321476
7.220833	7.097169
0.518361	0.547288
0.640669	0.555498
0.114862	0.18202
72.04283	138.8485
0.158494	0.259761
0	0
12.42521	12.42521
0.243059	0.271626
0.960163	1.04888
0	0
0.154482	0.101524
0.165254	0.162441
0.482591	0.413288
0.776677	0.91778
1.673752	3.149083
0.23214	0.279148
0.638703	0.541228
2.683769	3.546556
0.828648	0.190533
0.069141	0.286101
0.202895	0.212274
0.599633	0.319581
28.87655	17.97229
2.263516	1.533151
0.937323	0.765533
0.274018	0.20297
1.417239	0.887632
2.442809	2.366195
0.346199	0.411992
0.450466	0.398167
7.590889	3.735558
0.893232	0.584932
0.327209	0.26959
0.23279	0.228151
0.371531	0.214963
0.16385	0.16072
0.216941	0.241538
0.342884	0.471472
0.481969	0.434094
0.111888	1.510998
0.757097	0.242635
2.930069	2.20911
1.140393	1.826597
1.062025	0.698652
0.095248	0.151528
1.000909	1.006799
0.182741	0.213209
0.134865	0.094507
0.21094	0.25938
3.052968	3.685108
1.708356	7.630361
5.986611	0.438746
0.094576	0.118596
0.362435	0.169073
3.653887	3.492335
0.235441	0.253227
0.156747	0.13715
0.142154	0.14231
0.172571	0.227138
0.113665	0.128743
0.639785	0.309089
0.563062	0.678717
2.45758	1.189258
3.067041	3.929645
0.18574	0.12326
0.157815	0.092473
0.137367	0.148792
0.871253	1.663884
0.129841	0.08583
2.984494	1.376866
0.87304	1.130514
0.132204	0.101793
0.087772	0.288557
0.128216	0.180489
0.065216	0.118585
0.264651	0.328055
0.281543	0.137838
0.234391	0.173298
0.235136	0.399855
0.138547	0.181432
0.386378	0.352943
0.734894	1.042854
0.748834	0.438847
0.339605	0.29043
0.223376	0.267785
1.524996	0.624423
251.6103	0
0.110116	0.302688
